transaction_id,final_amount
0fe914fc-196f-4055-afc3-ffcc15d72e05,81.0
359da6fd-7edd-4bda-b63d-cfacebf6fffa,76.0
9bf0ceb4-acc2-4e84-94d1-e96ead038eec,81.0
41dcc998-627f-48b4-a9e3-69e0f7ca7827,75.0
aba1e395-056e-441d-acea-a1717e9140b0,81.0
8617b09b-ad0a-415f-b1d6-de9627ac1a4a,81.0
fe7177f9-cd54-41a2-9410-5eb5c1b734eb,75.5
38ad6c3a-1ac5-486a-bd34-3226ed685160,84.0
f0a4d4ce-2ecd-4c55-8f84-6a25bb83d286,76.5
acc5504f-7418-41af-b484-0b6b5e00b8ff,79.5
52bfe392-f7d4-460a-86a1-1f0a1f364f71,81.0
ff1ce7ff-563a-422b-984e-09fdba3540e9,75.0
ef43af22-fa14-4e51-bc8f-f7ddf389a1da,78.0
e0ed8c94-51dd-4f72-b341-2f0c1cc96403,79.5
db666efe-5558-41a9-a26e-72c765a7b98f,78.0
3293184a-6d91-4177-854d-6a962e8122a5,78.0
e0d80807-0ebd-4ee4-8cbb-bc25b6df8ec4,77.0
f54d7db4-2b21-480c-a0e4-c7c04e1c6dbc,78.0
b7560594-12ce-4440-bf54-621a6fb06fbf,81.0
9da775e3-b167-490c-8ff3-7238fa44f284,82.5
c255b0eb-fef3-4299-a654-b5eb0ad1928e,90.0
b5a3cd7f-1b6c-4ea1-88b2-10e043663a53,87.0
1e302246-d34b-4cf5-ac01-aa4265689f6a,82.5
d08b853c-d4b0-4282-9d7b-fa352b65a7b3,77.5
fc509e1a-0ea4-4984-b7c4-f3f3e55d1b62,75.5
8f8e8120-1c14-467e-a956-a19c6cbcbcdb,84.0
4c8005e4-9065-49d9-979c-461d9f8fc69d,75.0
18ff035d-21e2-46a6-8b2a-81c6539fa5c6,75.0
53296cbe-8b2f-48ca-a3c8-b7fa538cc310,85.5
318f7c8a-2a2c-49bc-adaf-10734aa3d788,76.0
b4f853c8-bf95-4267-9d0e-73e63eb7b809,78.0
d2d5d8ab-5b88-4172-8b01-7851797135da,84.0
4ebaa5da-a4db-44fc-ad05-4efd368cfd6a,82.5
c40996c9-c1fd-4ee1-a8b8-d3ffc41a3c53,82.5
3b545565-b803-4330-aedf-c6d86adc6a2e,75.0
cbaaeccb-3718-46fe-85e8-17843c94ac61,75.0
57df8731-8b90-454b-91f3-2f59b828a2fb,76.5
968d08f1-ce06-42e7-8ad3-9fb62a74e291,76.5
32d3c77d-1ccb-4d48-ac46-f708f631b27d,81.0
869afbdb-6a10-4ada-8a83-b971ddf1238f,75.0
3b96486b-b77f-4a85-8ff2-167a79ef7f54,75.0
02c4287a-30e3-41a4-b033-bd04be16e376,76.0
38f7e1e6-a5b5-41cf-90cc-a90c26eb69ec,75.0
66dce4a1-7d48-4dc9-89cd-03d9622ae736,75.0
9ad5ca5b-0743-4bcc-8916-7bf6a31f1697,75.0
5f1cb221-88ef-4bf9-a153-4c7c59a581ee,82.5
67be43b6-8cd4-4689-a6bd-782fc4ce334e,81.0
c3582dd9-8b3a-42b4-b842-106cbc17e5d0,75.0
e2d5c27e-0c0a-41c8-988a-c561af8deada,79.5
90505a19-1006-49e7-a6ef-ee6561930cd1,81.0
7b1b280d-47a2-4355-8b2a-fc601fd3073b,76.5
cead13f4-61a6-48fd-a810-4ab915df795f,76.5
79f1eba2-b2b3-416b-9604-176f8d815cc1,84.0
d040e091-5b33-44af-a0b1-d18833f15c44,78.0
45f6c4c6-ce74-42f6-ae0d-55fecd18ff58,82.5
0879b58a-ea9a-4734-bf58-b23709878c5b,84.0
2f81f06c-710c-4a08-a31e-4e1f6263c7a7,75.0
ca332239-1a4d-4096-b50a-cebc6cc3081e,82.5
27ea7a0f-9f95-4631-999b-9069388d41bc,75.0
5b609cda-d5e0-49b1-81e8-9ab49a2679e7,75.0
bf61c52f-811d-44bb-87fa-963555503554,75.0
d7c55151-068f-4305-a3c2-4b61ae725af1,80.0
4ab55566-e558-4024-bc6b-2ced8a08b3f1,87.0
46724469-ef9b-453d-b1fa-04e8f314d624,85.5
1a232c24-6c18-4dda-bf9e-8d5703056b73,79.5
3fb41b87-77a1-448e-91fd-58c327dc3520,84.0
fb7a29a1-0553-4801-bf06-68c23b5737a6,81.0
54a85b1e-c19a-41f7-825e-774d6991d164,84.0
abe38454-6b90-4f14-9bfc-99b690a9235a,78.0
8303cf35-a1bc-41ab-af57-4cd1de43e61f,81.0
fac2c0cc-70ce-4d75-b68b-dcc6d9a203c5,76.5
c8728a73-b181-45b0-9971-f51d011d3f44,78.0
07a83af2-60ac-4a68-9e4e-0ea2d8fbc221,82.5
5ec2ce8a-8a71-4d24-abec-fcd8e8af86e8,75.5
4b5f1474-5ae9-4824-87ec-fa651af6eeb3,78.0
a6a30286-6de9-4bd8-b962-9ee651fbb597,82.5
80436e6a-ae49-4748-b1f2-a015c3028a74,75.0
374c2357-5a1c-4c8b-88b0-4ab940c31c99,79.5
24469648-655c-4380-9dd4-da3befc2ad37,81.0
f196c718-1433-4811-983f-d639536ba868,81.0
a84a8713-f811-4518-b791-141900bf5c8b,78.0
2f0b2ba8-d925-4c8b-b960-86a83f4c4f22,76.0
88dfa920-29ff-4b22-871c-5073735fa4bc,75.0
0e4fb3ef-05d2-40e2-a749-bffc9aeaa69b,82.5
6f477b8a-ff5e-45f7-b366-b9e49dd501e6,76.0
a393311a-05ed-451d-b806-f7e35535bb03,82.5
0d75cafb-658a-4f9c-ae25-b843fc322d6d,78.0
cbb0d7b0-92e5-493f-9dbd-5efdbb8e6f3d,76.0
3bb50a93-4c24-4489-9357-40d731b677bd,78.0
639bd8c7-9680-4cf2-bde8-b65b8a4db67f,81.0
aedb3571-7102-4e29-9708-76ac49f4ae45,78.0
e7b461a1-945c-451f-b88d-9ce199544b26,79.5
28209918-61bc-4958-aa1d-630164c2d8d1,84.0
a32b4b35-020e-4169-b69a-f92a644f58c9,75.0
0278bcd7-d33f-41fa-864f-41fc99954c7b,78.0
dd6f9eb9-aa92-431e-8269-9b6158a23f0d,75.0
4771a078-755f-45dc-b03a-bc85e48c180c,80.0
09145f07-c875-43a4-871c-14654b2f9d54,87.0
f4808fc1-8c67-44c9-b10a-3b3ee2de7b5d,75.0
5a26ccaf-9e32-4dbf-bfda-011bc37727ec,87.0
1db98cf8-1827-4d90-a7f4-0eeb077669c8,81.0
ac7cc139-8e4c-4dcb-aa6a-2d29f69cea64,76.5
63593579-b4be-46ee-82cb-220b4364b97d,75.0
57756a31-b198-4dfb-abb2-cf8947dd02ce,79.5
a0585ebc-c3e1-4e8c-9300-fd7456c341f3,75.5
cd9deaa4-4f2e-43ac-80b7-a54c948734b2,75.0
30d239a8-23ad-47a0-9e91-3229f533ab0f,82.5
7de72e9a-a742-4168-b2c6-faab9c5b7543,85.5
cf034656-e1c4-4540-be95-64fd827e750c,78.5
b2bf563e-5d84-4f16-8a1d-a5a1229c9065,81.0
dab5ba49-a737-4f85-85a0-4c7c7e835a18,75.0
92528efa-340d-4d70-b41c-005a1887a5ef,78.0
28e42f5b-9588-4114-a4a2-371dba229ec3,77.5
687b7fb6-31de-4313-ae0c-4c8d4cbb7946,75.0
64a1c7c7-c5b1-42ae-839b-b2de218c432e,78.0
d0396dfe-9b2c-4982-9804-b1f6269e9215,81.0
922b6ab8-8dae-40be-aa9a-782b9af0f25d,82.5
f855e209-6fc6-49ba-a3e4-622b4262aab9,75.0
e39454b7-0efc-4189-b0f3-b4744697fca3,85.5
3c1f5af3-aafe-4536-97ed-de11439b6f16,76.5
94ac5095-ec69-4275-953a-12138646b267,75.0
bd7c1cad-e63f-4df6-afe9-7ae790e79532,78.0
84127280-79c4-4c2d-9de2-d9f17f70d523,76.0
f67f94d1-57ca-4489-8708-f04dfcd0f609,78.0
c6c26305-098c-4b63-989a-94120e73d49c,82.5
0cee079f-e258-4831-ac08-d56994a4241d,76.0
7cf0b385-c352-4d67-8656-b8604f56ef26,75.0
c7018893-eac9-44ed-8fd7-d098b86c6c7d,75.0
270ba1c0-e4ec-4c40-b5b0-fa57dda1ef04,84.0
f18f5369-82c8-4553-9a2b-57722f43d636,79.0
8f8c041d-bcdf-4a23-a963-f648070f882d,78.0
8c0183c9-c3b1-40ca-9c20-d34cebcc3a44,78.0
e02242f0-0d48-4c36-80b6-1a9c2c749bdb,76.0
38608d67-afdc-43ed-a7e9-8d5d0545e809,82.5
128230c2-348a-4a42-8184-6bdb5aa50e9b,76.5
bd3aea47-8a8c-4127-9530-2d528b436f64,75.0
cdb641c4-9cd3-424f-9e00-58f01a1bd6c7,79.5
8b9bd415-da46-4349-88c0-a382fa468204,78.0
ec9662b7-b2a9-4786-a37c-ac07a17a7f7f,76.5
14113bd3-1e2e-40be-b5c9-1907f490a20b,75.0
080109d9-b5d7-4504-b82e-b147d8000f46,79.5
d649d247-346d-4d54-a96f-76d889dfc6a7,76.5
4badea6e-a866-4f4e-b5ec-5ea50005fd38,81.0
b098eb33-d253-4274-809d-6d7960f330d0,76.5
564ced74-f9bb-4098-a43e-4cf627c95fea,76.5
7b9abc43-14e7-4c07-b3dc-5b812d763ace,75.0
19fe67ee-c0d8-4786-a70c-6daec4cc9d66,76.0
45ddc69e-cbbd-434e-a145-681ceaca80d8,80.0
fc15a3e6-947a-48ed-91b7-a418a937cf6c,75.0
e3ef9685-ac24-42bd-a344-bcd4d51270e0,75.0
5eceef0c-8ce1-433a-ae4b-32a61579ebe1,75.0
456fbbb8-b34d-4305-83d3-24c9834425fd,76.5
6c7bd1c9-453c-475b-be9d-c5608c90a6a8,82.5
788a4620-f4b3-4277-8a48-02ba9cfc8a10,78.0
cc3e59d2-e9ca-435a-b1f6-dd5ea683e9e5,78.0
66b3d1b5-a41c-4a99-bbbe-c378df2c8b4f,78.5
9fe6e285-2a6f-455c-92bc-618dc5db2934,78.0
ef763cb4-3bb9-4703-ad93-a38525f278af,76.5
4be3c899-e459-4b0c-ba19-4c8caab0f374,78.0
d271b86b-3726-443d-a7a0-1a860fe6be54,75.0
5bc73e5a-f9ce-46cd-9067-8394308ed55e,79.5
d27eec5e-c1d5-40a0-91ab-b4c8c585fca7,81.0
cdd042a4-95db-497b-9dcf-7ae11c019779,76.5
15d6e830-3193-4ac8-b88a-14cf25856fa9,76.0
3024f143-f32d-4189-a8da-ff9bee1ba83e,84.0
869bc1cd-c3dd-4591-a697-941fc3b30fc8,78.0
ec9c8b55-599c-47f2-8e53-90acd5fbfb63,79.5
8f6e7bce-9806-41d3-ba09-af5d37c64810,77.0
f0ea8d3e-bbc4-4fcb-aa66-c6eae2570af0,75.5
d2c1a0f8-0108-454e-b252-7ba1ef158db1,82.5
ac81597b-6aaf-40ac-ace7-5c2fa144244d,78.0
9f1f2b4f-4a01-4e94-ad0c-ea3073333f36,76.0
e140e337-5a24-46b0-bb48-c353d8fe41d9,75.0
b8b52a91-44ff-47b4-9447-62972c1e1ac4,76.0
a6fa2f6d-3f9e-4e19-918e-07914005575f,79.5
eff6806f-fe17-47bf-99a0-c977e8fefe87,78.0
896ddf2b-bcf1-4728-89ff-63ea86710013,75.0
08783b0a-9474-4835-a936-0d8b90ae23fe,77.0
f631d041-de5a-495d-9f73-f5203beaf23b,79.5
5e5d61bb-e553-4256-b1bc-e44839d89359,75.0
989b583b-8f3a-492f-aaaa-216b6a3351ef,76.0
e080da85-67d7-4997-ad24-851b73d0ab61,79.5
e3958d52-a7fc-4682-b07e-90d03af2ec25,79.5
f13c2683-cdce-4e5e-9d42-17f4a777d788,76.0
0e157f49-0982-4244-b9d4-09c102cadcd4,76.5
d4d30796-7fcf-4ef1-b838-6babb4c9cc04,77.0
9c84a12f-b7d5-486c-b8ca-2d288de5b891,84.0
aa6c90a8-ad80-4593-988c-8687a0f712c4,78.0
decbcb54-f0ac-4c55-9064-ce58222702a5,81.0
93247ea9-ea09-44e5-9ad9-85aad26e0c1c,82.5
74f2f8e7-4bed-46ec-9795-ede92a805b49,76.5
0fc93210-a622-4cdb-beaa-11e17c5110de,82.5
659fb158-d06e-41aa-9543-2201ad1cfc11,76.5
db72766c-3527-460f-93c9-99dc67e71eb2,75.0
040c4d79-26b8-48f8-bb29-7ca2df37fa71,75.0
1f05b6ab-5357-44a6-8d54-08c7f1a2bec9,81.0
b231e063-8bc5-40cb-9f4f-3cfca72371d4,81.0
95d3ac99-2bd9-4019-b0ad-c25905300dbc,79.5
b40f5a03-349e-4ba9-855f-2972a79ff129,80.0
e7b94a44-ab63-41fd-8035-8f8f7ea44c14,76.5
bf45ae96-5554-481f-bf8c-9bb55abc35ad,80.0
66418e81-f45c-4ca4-ae52-ebdb47a8c554,77.5
7e72f975-4d3d-4c4c-a48b-f50d11cc3c5f,82.5
110d5a2a-1fbf-4684-b107-3f973f0c57da,75.0
0fb9d19e-6b25-48ab-b9d4-c666116f2a8d,82.5
162124b1-fc8e-499a-96d4-077303769e7c,78.0
5a216278-f11a-4d22-ac13-45925aa0f44a,79.0
1f8437e7-18de-4ec6-9738-ecb65a593b68,81.0
13b579a2-c942-44a0-90c0-44f5a74c586a,84.0
2d1359e2-41a6-4287-88e6-59b9886b66c9,78.0
c52deeae-b548-45d4-bbf8-5f33cddefad2,88.5
ef0adce6-4436-4db8-83de-91135b2c074f,77.0
9875bcc6-8b7b-40d7-a92a-91ccae61b316,85.5
113d4c80-2dc5-400e-948e-32a590229ea5,75.0
a2635fb3-5326-406c-acce-f1b4e5bc6a28,75.0
6e028815-3125-4087-9760-879ba95b5869,78.0
1143ac6e-eb6c-4ec4-ba07-615c6b6e5fa1,85.5
75e3287b-5554-447c-ac73-419c77827e51,76.0
5c6a7d54-fa9f-4e8f-839d-99c777ecdc5d,78.0
1e88dd19-29e6-4e2e-b51c-62064ae9a0ef,75.5
3e51dbb8-e4b1-48a5-9eba-2001a9ce3c61,75.0
128f7394-cc82-4231-92d7-2af9fb4f0126,81.0
c65ec651-e9ff-47a8-abbb-c6e4cf57cf76,77.0
30467729-00d6-443b-8062-8480c63c0ee3,75.0
7333524d-3904-4e88-a29a-a0fcaf94755f,84.0
e39a4284-4881-4557-9346-efee5a1de0d7,84.0
6dd3c282-f31d-4fbf-9c9a-eabd9f77c77e,82.5
f69c03f8-cf87-4379-9f22-ab790e0da2eb,79.5
3df6656f-2d87-4450-98fc-a8e08ead2c7d,85.5
40662fcb-4c51-48f6-830a-eff555d0d1d0,76.5
5b41ceca-bcfd-4bf7-b008-8c59314aba00,75.0
17ee5943-2d83-42e2-b617-08fdcb0ff816,78.0
c34a3a7d-e26e-4c48-88ed-30371edd51ca,81.0
f8f615d0-ab59-4987-855e-57f41d7b1458,78.0
d3f125dc-2c92-469d-9af3-6565073c800c,87.0
c934342e-ff6b-4c4b-9a6a-29d44c0e81ad,81.0
6e64efce-c2b6-4911-b8b4-4f2d6d4817f6,76.5
bdad5302-2bb2-47f3-81c7-da724fa30185,75.5
8ff62c7e-e1ec-4684-ae0f-67f52e3cf47a,78.0
13f118de-d117-455b-8738-02df4840ea70,78.0
fe606c0d-14a2-43f7-8073-3d635872a379,76.0
02a86ec1-ddb1-4d3c-a215-e1182040df64,76.0
fca7ebf9-31c3-4821-badb-b02ee68b675a,81.0
6c7a2e9f-eafb-4f5f-bff0-ae4f8cd50853,81.0
aa477639-18e6-4aad-bf78-6b6dea4ebfad,77.0
a54f277d-b0ab-4d16-83d8-077f55a52851,81.0
fe6a2150-3e1f-4852-8edc-2858c97354ec,76.0
8949a0fa-2c48-40b9-8296-a85c93fee5cb,75.0
1567e6a5-68db-41e4-afb2-c05d8a4e2ab4,82.5
08027e57-fdfb-4e35-9159-cdc4832c9be1,76.5
51250316-9408-4c75-9ac6-70f42a54052d,77.0
15dd5766-7bd8-4f93-9b7c-c8eddc8348d5,81.0
d6fc994f-780f-49b5-8a59-b201f42480f5,78.0
67e36558-8d01-44eb-8a09-d50da7fed44a,78.5
122ac2f9-98e2-433a-aa1a-568d6a58425e,76.0
a88cf435-5b92-43f3-b4fc-4451b22feec2,81.0
a3b488b3-1538-46cd-b7c5-1208e8fd5156,79.0
071569fb-a3ad-4a47-821e-1f729eebb97b,79.5
21f4dad5-ced5-4722-8dfa-3e569bdcf4aa,78.0
8ac818a5-ee04-4ed7-affd-59cf7c52e713,75.0
e99355c7-802d-4ba1-993e-efb1258f2023,77.0
094ebeca-f281-4ea4-a18f-907235ea202e,79.5
a6f00ebf-aa33-47eb-a87a-a9659bf128db,75.0
bc9915f7-3fb0-44de-afe1-71caf1d980a1,82.5
5857c7ac-758a-4828-9269-d1ad82baf5fd,75.5
3abd2317-df17-4628-9d42-c0550be20e44,78.0
63b7bffc-d5e0-4e43-84c9-5bd72f48146e,81.0
c69ff806-3e05-4748-8f4a-e9853048ef90,85.5
1f1f227d-892e-477b-b33b-96ab6b4de569,75.0
0fd4c7a0-de51-4b54-ade3-85e1b112487b,81.0
f4c6d3fa-9fce-4ea9-b4a6-122f93ead806,81.0
13f32278-1f85-4286-afd7-e7848053f748,75.0
aaa3d8f6-e503-4fb2-8aee-218c6646d9d2,76.5
6b5d9f9a-2007-4a8e-9697-669bbd5be5dc,78.0
c732d90b-c059-42fd-b7fc-8a1ec1e15020,76.0
5c608969-eba9-4baf-ae76-3be55558c211,81.0
fb58020e-da59-44be-ae54-d60b93fd018b,75.0
9a881809-c87a-42a4-9b96-477459c2ce74,75.0
e0541e5c-60ce-4d31-a393-2ed584ef0009,81.0
a5722fae-6818-42e9-877f-5fc217ad7cdd,81.0
bbc63d72-a168-4686-91ec-a2ae374128ff,75.0
e7688c82-1f90-4945-a371-2c9531b882e0,75.0
1cd3d31d-052f-464a-a671-2ff582ac87df,75.0
98676893-7750-4b86-8d70-eb75e005845b,75.0
b12c2f77-0920-4b9a-ae99-dce36fd0a37a,75.0
605c9dbc-9e7d-49a9-94c8-d81df5edbbf1,76.0
a8843519-5274-41a2-a942-0fda306128f4,79.5
dd54878c-2da3-47d2-8e66-f1189c1d40c0,76.5
78b144e2-e6ad-4fe8-9222-4b680f8b6652,78.0
40788490-51bd-4257-9683-5db5fee40758,82.5
12466aed-0d1c-433a-9048-673891fc254a,75.5
4058b520-54f0-42ce-8318-a1413233f481,76.5
12da9f03-ebdc-437b-83a6-5b623388b5d0,75.0
ec743f87-2278-4637-8c70-db18165fee2d,84.0
98d67f31-e260-41ef-a8d1-3313ef514566,75.0
a2fd356f-0756-4c8e-9450-4d7590d244e1,82.5
729a820c-6894-4545-8528-d2e07c6d8ba8,75.0
e56027b0-c50d-4fe4-a1e8-764ffe3e59b7,78.0
69e15607-9185-481e-be78-d5b8677d9b7f,85.5
0dde8c56-72d5-4b31-ad7a-d15d4a18fe18,78.0
e0a4a571-9a38-4687-98f8-12984339ae1c,75.5
bb046e25-47ad-402a-b602-094a3a8ab05a,78.0
a430d542-26ae-4f63-8af4-4851d6f3cb69,75.0
edec1e8a-595e-4729-b65b-84daa1547824,84.0
05eab042-b220-4873-b2d0-9db9e113e005,79.5
82e2bc85-bec2-4983-bcea-34ad5ba0b2f8,76.0
082f4632-5ac3-4f3e-a4ba-22171f8d5e71,81.0
efb501d6-d972-4e86-91b5-c654727d49af,75.0
90aed2fc-3083-4fe8-93b8-fe83b4eaf880,79.5
13c08663-d920-40fc-8d1e-4ac75f10e073,76.0
b186b446-4ef8-4d56-854d-08ad3d689412,75.0
c10be25c-0053-44f6-b9d5-388aa86b0e03,78.0
5e92cac7-3694-4649-a9dd-25bd05440f0c,82.5
25b63c30-802f-4388-8407-52b146d00b22,81.0
a3021c82-7ca6-468b-8369-7e11ed395fa5,76.5
4390468c-e3c9-4608-83b3-f20604e53e09,75.0
66a15092-c0c3-44ee-a7c9-1ac9b9191524,76.5
b077436b-a534-4a6b-82fe-893bc3fdbd3b,75.0
3fc7c8e4-0f4e-475f-a578-75beec732a09,82.5
918a61d0-ed22-42ca-a224-a5084e7a6c5e,78.5
e05289e0-c8d8-4b28-afe1-28f5c2b5a0bd,78.5
c4f068d8-5bfd-4384-b17a-9e9fb2256ee9,81.0
f5b2b38b-ffe0-405b-8b9c-101b8e576f5a,81.0
75f3ce6f-3afd-407f-9385-2f0880838529,84.0
b625f67c-8a1b-43c2-afb7-10436bba84a1,76.0
b69c21c1-4c51-4267-9d7a-bca342c8a348,85.5
9fe0bf9f-975c-4419-a3b4-4772cac1457d,79.5
1c9b45ce-d1bd-4349-9deb-6935759c5036,81.0
871cb8bb-269b-4689-bfa3-2619b2f7da44,75.0
6a5cb1f0-1cf3-4cf5-8a60-cc29cb6ace0e,79.5
42ee190e-e5e4-4435-aa45-bcd2087dd015,85.5
48166dd4-b07d-4bf0-a8c1-3c7ce8764b89,84.0
8fc5ce0b-0e20-45cc-8f93-0c59b3cdf75d,76.5
208bd68f-eae9-46d6-b257-78a5726b875a,81.0
4fba1942-7df4-4ac3-b72b-d773da9ae427,85.5
9cbc221b-f6bf-468a-945f-89f46f985ad5,76.0
19581026-400b-4d64-a2ae-e7badf067cc0,81.0
21a8b9ae-175f-4057-943f-3df66dbd8b34,76.0
51d29c76-59e5-4000-86cc-3b406720c370,84.0
389a6117-daab-463a-8c54-087c0bf03455,75.0
5b4d01bf-1839-48aa-80e5-f8eb70fdcbe0,78.0
f32cf2ab-5746-485a-b9bc-b226f75b5c50,85.5
92150035-fde8-449b-86a2-a5def4d30ae8,75.0
15c37990-9535-4aa0-a748-ab43672ce64e,84.0
96613358-e826-4329-80a2-570c539b7dd5,79.0
7977126b-b84b-4393-9579-1b021a2efdf8,84.0
76f608f1-ff28-47d6-a54f-1d4c4cd742bd,79.5
b6d7bf73-49b4-44db-9396-2940c9ce190a,81.0
05c46135-e766-4b07-9473-ff825e45d44c,75.0
a156bd20-fb4e-44ba-a6f5-2679497c7ce4,76.5
6f14c3fb-ee37-414a-ac97-ed1c27f6cabe,79.5
0799fe72-433b-432c-9f0b-1ad44fc99025,75.0
f8a447bd-1cd6-40d6-8507-9cb6e61eaa92,87.0
d80aa9b3-6732-4087-b8f3-68299e7e57e8,88.5
ea9e5ea6-5fc4-4813-adc8-d2a03a9e50dd,75.0
ec8fa677-1edf-4fd1-8686-034e3a775ba5,79.5
4b65dcd7-9101-4cc7-84b5-224b86aaf940,76.5
e22c49b8-85b4-41ee-9872-3dfa1bdbea95,78.0
b2a7d1ca-8aea-45ba-8e77-eae93778e2ee,79.5
51ef6a57-5c14-4a33-994b-f0d32f986dc5,75.0
9f497852-18e7-440e-a06d-bb29882a3f41,79.5
50030d45-7c02-494f-8086-2dbff3a3214a,78.0
1f04d904-9cbf-4535-9d46-1b53d5985377,76.5
7fac67a2-167f-45f5-a8b8-c96ebb875103,81.0
f42f9c84-20f4-4387-ae2e-a9153fa2afa2,78.0
ac81bf01-0c87-4198-9412-a6af3cc97a25,75.5
9f3dce3a-2a6f-4788-9c97-2ed5be893ed9,77.0
10e7b106-3f4f-4fc7-95cf-896870be6f6c,77.0
c52a7483-f914-4a7d-bc5f-6a29e1d27462,79.5
94c6f2d0-310d-482d-af7d-6194b8e3092e,76.5
d4fa48f0-1add-435e-98a1-dbe553e88875,78.0
6cbb7685-8615-4510-9656-f5b6cc821d75,78.0
60f6b583-b53e-497d-a8f1-f68273924131,82.5
bbaf3605-5af5-4f5b-a64e-c569bd445b90,81.0
a08205da-d75d-4579-92bc-33d9eba849ef,78.0
c560fde3-4465-4dd0-bb58-a14ca69f1274,78.0
b218e60d-1280-41ed-bbc0-e214b3800687,78.0
11ebe634-c089-4850-9b10-de881d866d24,76.5
4b407d94-62dc-4da7-9953-57f08a85e199,78.0
cf4b3b8e-86c7-4fed-8dc1-9df6ce94c771,75.0
b08b854a-cb9a-4766-a71c-ce7cba2f82d3,75.5
3e96c00a-1d1f-4087-96c5-462611303519,82.5
99d7e6d5-9630-4931-b362-443fbdd8ee78,78.0
c6e94063-4b91-4170-8ba1-0b4906e86bab,78.0
09928f46-a141-4e4c-93d3-a8e190e4237d,77.0
1416318f-606b-47a7-a6b2-a4cd2015b20f,75.0
6d97ae60-e371-47ca-886f-a10700f09473,84.0
ef2b74de-c011-4e51-9bec-502e26f146e6,78.0
9262139f-b6ce-4d98-9bc0-b7123f9ed854,85.5
72587d6b-292c-47cc-983c-cac8b8a49879,81.0
0fba134f-0096-40b7-80a9-cd91632c1691,79.5
a71caeb6-c534-420d-a320-e0b4b50ed1a0,79.5
da9a9de6-b97f-4efa-98a0-7f687e8a2d72,76.5
bafcb08d-61db-429f-b6ef-c5dde87818b3,78.0
681d2fef-482d-469e-9409-1914ccb7e7a3,79.5
8adcb71c-e4d6-4ade-b3e3-672ed982b6ff,78.0
d81850ed-73fa-4031-a740-3ec7ff25a69b,82.5
f0814cce-ef3d-421b-91d9-d5487d2820cd,75.0
3b6813b7-054c-4061-b173-352db3fd351c,79.5
43bb693e-44b4-44eb-bc15-27e1ba1c0fcd,78.0
8fa7ecb2-b961-4461-a591-491a767add39,78.0
09aaa93d-fbfb-4233-9d24-174b56fe77ea,75.0
6405335f-2cff-4cef-b381-3a2e8f65f32f,78.0
e51d02d0-b745-4992-a3a9-5fae75fb4ab3,81.0
b49c14e0-6da2-48c1-af41-75740d45ce2c,75.0
e7849344-5d12-4e53-bded-2abf4c5b90bd,84.0
e3cae33c-c1e8-43ff-84b3-d7328ac28b86,78.0
b6b4afa3-a673-46c6-8290-682000ccc526,84.0
d3f080ab-68b4-4a02-a7c1-cacbf088ccdf,81.0
6842fecd-e02f-40cc-b11c-ed4f65e5bafd,75.0
595a968a-6254-4158-85fa-d7d813e2a999,75.0
143f9a65-b9be-4090-9352-2743e61946b6,81.0
56343cc9-ef03-4043-9137-ccc1e74451e4,82.5
9d125ea1-8739-474e-b24d-63bb313e148f,78.5
1e8b243d-7ec7-46c5-aef9-c1a47675c005,75.0
740fc67f-842f-4a00-977f-253a64173e58,75.0
4bad94d2-e9c0-43b6-bcdb-90d6f393dc5f,79.5
f78fc939-a1c4-444f-b9f3-eb133f78bbb6,75.0
8a133c20-2aa2-43e5-bd30-2e393cb3dae2,81.0
dd4e92bb-302d-469c-b752-dc6c09e220ad,75.0
3819f5c6-6caf-44d2-8b0f-f77eaf9138da,85.5
a04b5821-2688-4f9e-a8d9-dfce95f3c19c,81.0
e55a8619-5f0f-4235-b7eb-1f8892ada141,78.0
1505e5c7-a234-44e4-a848-a09282e5d652,78.0
35f3e598-4c24-481b-80a5-a6db490146b8,75.0
29b75c2e-1feb-431a-8fc1-3a5827a5ce8b,76.0
d903cf46-a4b6-4bc4-989e-bf7a59941a99,82.5
de37fc8e-e834-44da-9d4a-0d095960dbfd,75.0
da2b35ec-4660-42d9-b5ac-d300733f47ef,76.0
75854836-d408-491b-a51d-9638c16c7ff7,75.0
4dbb9282-4778-4645-9b2c-d64552d81ca6,75.0
b83ebf52-905a-4272-8691-23efc64c2db2,77.0
b392e400-47b6-4980-aa5a-f06c385f4de1,81.0
c55a8bfc-c426-4cf0-9ac4-fc3443d72dfc,77.0
a7c7f651-403e-4b80-aefd-fba94360fd16,79.5
1056bf40-aa0a-4caf-a6b6-98b797828c3b,79.5
543d5c82-a882-4ebc-92d5-1eee9cec04cd,81.0
6bce5509-0ff4-4de1-be1c-5922fc3d305e,76.5
c61d1fcd-ccb5-4328-943b-9f37857a01e1,75.0
857e003e-56ba-474d-844d-f338686fbee9,77.5
fbc32013-d1b6-4035-b066-a887c5811eb0,87.0
7d51a3c5-06e0-4c4e-8d0d-84091c00008c,76.0
27a70406-e24f-40b9-8381-2f3fe3abec29,78.0
e5e29feb-78a3-4c0d-a39e-21565478910b,77.5
fcf83d11-5819-4f4f-a81f-bb4cd3d18186,75.0
4ba63250-7df5-4e1f-92ce-9968c8dae2fb,82.5
2f496813-11ee-497b-8090-21309caa7bf7,78.0
d8e124f2-b80f-4587-855f-422e05eb0383,75.0
