transaction_id,store_id,payment_method_id,voucher_id,user_id,original_amount,discount_applied,final_amount,created_at
75a6397d-4f8b-40a5-8b8a-9ef132b9cec8,4,4,,,29.0,0.0,29.0,2024-01-01 15:40:13
4bb4513b-6384-497b-9dc8-f66962e1e479,7,2,,,18.0,0.0,18.0,2024-01-01 15:40:17
87f30e49-f353-406e-8e05-0cfdad0c2f90,10,5,,,20.0,0.0,20.0,2024-01-01 15:40:18
dcc69fa1-318e-4953-bf84-4ab0f326ee6d,2,3,,,62.0,0.0,62.0,2024-01-01 15:40:19
67925466-4c4e-4607-a619-721ee28883aa,9,3,,,12.0,0.0,12.0,2024-01-01 15:40:21
265b86c2-28d6-4954-b9d9-41bb3d8073ca,10,4,,,51.0,0.0,51.0,2024-01-01 15:40:22
22e5d89e-f2bb-4542-a652-1d9c46397286,2,5,,,46.0,0.0,46.0,2024-01-01 15:40:23
1e2c74c1-b3c6-4d64-b9aa-53cb093fba6b,4,4,,,7.0,0.0,7.0,2024-01-01 15:40:25
c46334cd-1e9d-45e0-8b9f-051f86bdcdb5,3,4,,,9.0,0.0,9.0,2024-01-01 15:40:26
a0c22f01-22ad-4b0c-8990-c9945e54ca7f,9,3,,,45.5,0.0,45.5,2024-01-01 15:40:27
7fb7c4d1-4dac-455a-9ff1-100d225aceb7,6,4,,,60.0,0.0,60.0,2024-01-01 15:40:28
d8ea9a06-cf31-44fc-8639-c3b6289aed7f,8,4,,,42.0,0.0,42.0,2024-01-01 15:40:31
026d82ab-4d40-46ba-8a00-dd7d271afd91,4,4,,,38.0,0.0,38.0,2024-01-01 15:40:34
b9c66c4b-dc9f-4572-93c7-c320ecda3794,10,5,,,27.0,0.0,27.0,2024-01-01 15:40:35
a2901e1b-c708-4cf3-9ac5-2cc594c3d6f2,2,2,,,67.0,0.0,67.0,2024-01-01 15:40:36
48177b24-72b8-4818-90b7-ac5ef24c476f,7,2,,,46.0,0.0,46.0,2024-01-01 15:40:37
75b6e368-3b46-4f51-9b54-65017233fecd,3,4,,,37.0,0.0,37.0,2024-01-01 15:40:41
31ad4913-365a-45f6-8e81-ffc416aae295,7,2,,7543.0,12.0,0.0,12.0,2024-01-01 15:40:42
aa4d20f6-30ab-4a27-9285-c90daab23ead,1,3,,,37.5,0.0,37.5,2024-01-01 15:40:44
c0f2ce3b-f87a-4d87-888d-ce00aaaf3a83,3,4,,,16.0,0.0,16.0,2024-01-01 15:40:45
b16dc7eb-7dbf-425b-b61a-0bbc918ad4a0,5,5,,,7.0,0.0,7.0,2024-01-01 15:40:48
c0f0fcf7-85b5-48fa-9fb2-4da0f9d88d2a,9,2,,,45.0,0.0,45.0,2024-01-01 15:40:50
a1108eb4-ea62-4f60-8fc8-76d14eb6b7a1,10,1,,,26.0,0.0,26.0,2024-01-01 15:40:51
6981d9fa-ec36-46ae-8497-97623e69e722,8,2,,,24.0,0.0,24.0,2024-01-01 15:40:58
ed2900ed-a8cd-4c4e-a550-3c7cd456c308,5,5,,,6.0,0.0,6.0,2024-01-01 15:40:59
ff12e789-f7cf-4700-9fd1-748837348f33,4,5,,,48.0,0.0,48.0,2024-01-01 15:41:02
10102a41-d644-416d-8d72-5828193d6f00,2,3,,,48.0,0.0,48.0,2024-01-01 15:41:05
ac5d4c0c-628d-4167-8bca-ab788a6d8dee,2,1,,,16.0,0.0,16.0,2024-01-01 15:41:06
60afcb6c-4e80-4d9f-a10a-458efce94127,2,3,,,28.0,0.0,28.0,2024-01-01 15:41:07
264c52a0-1299-48f9-9a99-24f674d547b0,7,4,,,30.0,0.0,30.0,2024-01-01 15:41:08
875425d0-95c3-465c-acea-8a9353985ede,7,2,,,57.0,0.0,57.0,2024-01-01 15:41:10
73435286-68eb-4b3b-8284-3b7f82ec58e2,5,4,,,7.0,0.0,7.0,2024-01-01 15:41:14
61633def-d624-457a-8ba1-b94458d54552,1,4,,,47.0,0.0,47.0,2024-01-01 15:41:15
856a258d-5a9b-4dc6-aaeb-e57f3044e59b,9,2,,,82.5,0.0,82.5,2024-01-01 15:41:16
a6166d67-5a72-4f33-bc24-977b0512a26f,4,1,,,7.0,0.0,7.0,2024-01-01 15:41:20
2d1ac6c0-1b86-4944-b52c-db96be8d08fa,3,4,,,9.0,0.0,9.0,2024-01-01 15:41:21
d0fbf6d8-51c7-41c3-bc3b-42f0469f5010,4,2,,,57.0,0.0,57.0,2024-01-01 15:41:23
89963fa5-f247-412f-8f81-f670f682ead3,6,3,,,26.0,0.0,26.0,2024-01-01 15:41:24
34e2d2c4-d49c-4abf-9bf0-cae26c5d044e,4,3,,,16.0,0.0,16.0,2024-01-01 15:41:25
a0f07eb4-4bd7-4f98-83db-d93dd5d467f1,7,4,,,26.0,0.0,26.0,2024-01-01 15:41:27
4ab93758-d6cc-4288-adc8-15c6fe68ca5f,1,4,,,35.5,0.0,35.5,2024-01-01 15:41:28
86a08d7c-9cf0-4a78-b4de-214cc91f6cd0,7,3,,,27.0,0.0,27.0,2024-01-01 15:41:31
05769980-c5c5-4bbf-b5c8-97df12d03dcf,10,5,,,28.0,0.0,28.0,2024-01-01 15:41:32
9a570441-6a0c-4058-9f47-2f29caca53b4,1,4,,,9.0,0.0,9.0,2024-01-01 15:41:34
7ff37263-2811-4221-9f38-304bcfb866bc,7,3,,,40.0,0.0,40.0,2024-01-01 15:41:36
7491857c-2b95-4fbc-ac62-bcec8e00ff73,9,3,,,26.0,0.0,26.0,2024-01-01 15:41:39
7937d3a1-fb18-4e50-9760-f95e15e7a2d5,9,2,,,46.0,0.0,46.0,2024-01-01 15:41:45
a51cc5e2-cc47-4847-a3bf-167370bd2b75,1,5,,,10.0,0.0,10.0,2024-01-01 15:41:46
7437ffd9-661b-4274-a932-689682a9f8e9,6,3,,,18.0,0.0,18.0,2024-01-01 15:41:49
4fc68858-7c26-4646-b65c-ade88bd7515c,4,5,,3253.0,40.0,0.0,40.0,2024-01-01 15:41:50
72f47e0b-d351-4b22-a9d3-ea7939452cac,10,3,,,48.5,0.0,48.5,2024-01-01 15:41:53
3f037ac4-171f-480b-b898-f3fdafe49db5,4,4,,,61.5,0.0,61.5,2024-01-01 15:41:57
34af2ac3-92c5-4644-a43a-01908fb8cc11,1,2,,,15.0,0.0,15.0,2024-01-01 15:42:00
23e64030-8876-49b3-a543-47bdd991fbbb,5,4,,,18.0,0.0,18.0,2024-01-01 15:42:01
580e564c-2284-4851-a1e7-e2d3663a8beb,7,1,,,45.0,0.0,45.0,2024-01-01 15:42:02
33f7f5a9-7b6a-4610-9e25-768df6416df9,8,5,,,20.0,0.0,20.0,2024-01-01 15:42:07
65496363-5d02-4cad-88b7-184ef8614de4,10,4,,,20.0,0.0,20.0,2024-01-01 15:42:12
8baf22b5-d433-4f37-a788-c8467a80bae7,2,2,,,9.5,0.0,9.5,2024-01-01 15:42:13
17617454-9585-4c9c-b6b1-38240dadbe8c,7,4,,,24.0,0.0,24.0,2024-01-01 15:42:14
5fc9e158-6bb8-415c-8b01-3759ddfa1bf5,7,5,,,44.0,0.0,44.0,2024-01-01 15:42:15
d78b0339-a097-493c-85f1-337a89083ddb,5,1,,,33.0,0.0,33.0,2024-01-01 15:42:18
cae28a22-227d-4f42-b9d5-1012f32385bf,7,3,,,36.0,0.0,36.0,2024-01-01 15:42:20
1a54ef12-3acf-4a26-9268-da5fe5f15ce3,7,4,,,46.0,0.0,46.0,2024-01-01 15:42:22
9675b81c-a350-49dc-8a0e-640946895140,5,5,,,7.0,0.0,7.0,2024-01-01 15:42:24
e88ae1e0-27fb-4be2-a3bc-a6adb66940c9,1,5,,,33.0,0.0,33.0,2024-01-01 15:42:25
b70fba10-7e76-4d9e-81b0-9b08d36e9659,10,3,,,24.0,0.0,24.0,2024-01-01 15:42:27
72a86145-fd6c-4799-893d-501054fcb609,10,2,,,24.0,0.0,24.0,2024-01-01 15:42:31
6e75148a-69ee-4670-852b-88b400d2bb3c,6,4,,,17.5,0.0,17.5,2024-01-01 15:42:34
268be91d-64bc-46b5-bb8b-4d06ff1cdb88,6,4,,,32.0,0.0,32.0,2024-01-01 15:42:36
7b097e71-16b9-4c1e-9ba2-4b3bef5997d5,4,1,,,16.0,0.0,16.0,2024-01-01 15:42:39
36e61769-b7d8-44f9-b3ef-eb5db627caf4,2,2,,,65.5,0.0,65.5,2024-01-01 15:42:41
520c52bf-6bf3-4770-aaab-9ba79b80c938,3,5,,,29.0,0.0,29.0,2024-01-01 15:42:42
bead492b-bf48-4f5d-9032-c3e052e56f16,5,2,,,27.0,0.0,27.0,2024-01-01 15:42:44
5acac1e3-bf7b-4252-abc3-d966c84347f9,6,3,,,12.0,0.0,12.0,2024-01-01 15:42:45
7f2b39d8-b6eb-4e7f-8cf7-4fc7083dc38a,10,1,,,57.0,0.0,57.0,2024-01-01 15:42:46
3d06092a-9e37-463c-9d76-3ca7fc09a9d2,3,5,,,40.0,0.0,40.0,2024-01-01 15:42:48
5de4dda5-74f7-4e86-83f8-eabc7c74335f,1,1,,,12.0,0.0,12.0,2024-01-01 15:42:51
c9129316-f184-4f2d-90a7-6e91f1eb9ac3,2,5,,,60.0,0.0,60.0,2024-01-01 15:42:53
5b59c520-b3db-4fc9-bf1e-77b01c0ac9da,3,4,,17485.0,9.0,0.0,9.0,2024-01-01 15:42:56
42a4f141-d557-403c-8f1e-e4a4fbf04787,10,3,,5191.0,14.0,0.0,14.0,2024-01-01 15:42:57
0130d941-6bfa-4638-aa72-dc63544697dd,8,1,,,18.0,0.0,18.0,2024-01-01 15:42:59
6e6ba4c3-32e9-4267-82fb-22f5bbd0acf6,6,2,,,60.0,0.0,60.0,2024-01-01 15:43:00
4ac61067-ca5c-49d6-98b7-aa81ccf0fb95,3,2,,,36.5,0.0,36.5,2024-01-01 15:43:01
2de05cb2-d3a0-4b5f-897b-b21ec90f314e,5,2,,,18.0,0.0,18.0,2024-01-01 15:43:02
40b4c51b-c805-434b-a055-f7194d4ef501,4,2,,,50.0,0.0,50.0,2024-01-01 15:43:04
fcf754f1-c70a-4084-aa60-ce6a699ef150,4,2,,,22.0,0.0,22.0,2024-01-01 15:43:07
be1b7739-b26a-413f-8286-2027e0faf2ef,10,5,,,35.5,0.0,35.5,2024-01-01 15:43:08
59b9b7f3-4f18-4756-b95b-6d7565552db8,10,1,,,48.0,0.0,48.0,2024-01-01 15:43:09
19061ba0-4584-477d-a1c6-72d97274ffc6,9,5,,,16.0,0.0,16.0,2024-01-01 15:43:11
50a03426-1774-4606-b198-31ffa8648702,6,2,,,45.0,0.0,45.0,2024-01-01 15:43:12
7667782a-80c0-4c9d-90d0-6d4d5e4689a8,4,5,,,38.0,0.0,38.0,2024-01-01 15:43:13
42f6d6fa-e829-4b4c-bda6-5b5bdb96c648,1,3,,,18.0,0.0,18.0,2024-01-01 15:43:14
a50a76d6-95b3-4caa-8f93-43e4948bf8c2,8,5,,,52.0,0.0,52.0,2024-01-01 15:43:15
2cf638fe-3450-4326-bac1-528855a2bc18,1,1,,,22.0,0.0,22.0,2024-01-01 15:43:20
61ebf349-8539-4bae-9ccb-ce5c9e391d2a,9,5,,,63.0,0.0,63.0,2024-01-01 15:43:21
aff78606-76eb-4850-b0e8-433d769689ff,6,3,,,44.0,0.0,44.0,2024-01-01 15:43:24
9b4099e2-c74a-4cc4-8ea1-1135159f0592,1,5,,,24.0,0.0,24.0,2024-01-01 15:43:27
feb6d552-5fb6-4d1c-90c7-ed1f76b656d7,4,3,,,14.0,0.0,14.0,2024-01-01 15:43:28
500398de-8d69-4152-b383-b93fcae51168,6,3,,,30.0,0.0,30.0,2024-01-01 15:43:31
33a8df84-4114-47cd-add7-1c3daeb231af,7,4,,,42.0,0.0,42.0,2024-01-01 15:43:34
9a7e5977-dc0a-49ed-851a-e8b38a224222,5,4,,17486.0,12.0,0.0,12.0,2024-01-01 15:43:40
63fb5900-64c4-48a7-800d-4416756c26a7,9,3,,,58.0,0.0,58.0,2024-01-01 15:43:41
e42e932d-f0bc-462a-ab50-c66593fcc5d6,10,1,,,7.0,0.0,7.0,2024-01-01 15:43:42
e11a07f0-e6b5-481a-9a12-15e7c511515e,8,2,,,47.5,0.0,47.5,2024-01-01 15:43:44
fd413993-311e-40c4-adae-22ab050a408f,2,4,,,44.0,0.0,44.0,2024-01-01 15:43:45
2f4243fb-7f45-4da7-8ee8-b54b6a7fd75e,6,2,,,8.0,0.0,8.0,2024-01-01 15:43:46
4d646fb0-d51f-483c-8258-c9650491b911,1,5,,,27.0,0.0,27.0,2024-01-01 15:43:47
1ce27887-daac-4d49-81dc-2f8d56ab3efc,2,1,,,41.0,0.0,41.0,2024-01-01 15:43:53
05cde871-719a-4b73-b052-ff2b9e3ba663,9,2,,,10.0,0.0,10.0,2024-01-01 15:43:57
644ee1ee-866b-4e3c-959f-7e520e108b79,8,5,,,33.5,0.0,33.5,2024-01-01 15:43:58
7da2e981-592b-46b6-bbc2-295497223618,1,5,,,44.0,0.0,44.0,2024-01-01 15:43:59
48101ede-3deb-4883-93f7-45f9946a2b59,10,2,,15837.0,19.0,0.0,19.0,2024-01-01 15:44:01
8fbc7975-4011-4a65-aa7f-13040deac399,7,4,,,51.0,0.0,51.0,2024-01-01 15:44:03
3da3cf30-d232-4bc1-a221-b474a397588c,7,1,,,42.0,0.0,42.0,2024-01-01 15:44:04
3fc2cffe-c318-41bc-892a-46294b7b9ed5,1,5,,,9.0,0.0,9.0,2024-01-01 15:44:06
4e439683-f3b0-447a-b613-39ee784fca5a,5,4,,,16.0,0.0,16.0,2024-01-01 15:44:07
6b9d4524-25f4-4760-bf53-bc6e89286bb1,6,3,,,18.0,0.0,18.0,2024-01-01 15:44:08
0bcbad43-ee60-4da5-a440-b09da686382e,10,1,,,29.0,0.0,29.0,2024-01-01 15:44:09
10853f59-b4a2-445e-a170-f9c1fd302361,5,5,,,36.0,0.0,36.0,2024-01-01 15:44:12
1d523d2f-3279-4fc8-b8a1-6c86b3028798,9,5,,,7.0,0.0,7.0,2024-01-01 15:44:13
eae1d73c-ae6a-4586-a23a-5fbb171dfd8e,8,3,,,16.5,0.0,16.5,2024-01-01 15:44:15
65911825-8f18-4c51-b9f3-7463cc568b23,6,5,,,34.0,0.0,34.0,2024-01-01 15:44:16
44581652-a623-425a-b303-5b89ec79f086,5,4,,,54.0,0.0,54.0,2024-01-01 15:44:18
996fe2bd-c342-4dce-bd70-47930a32f85f,2,1,,,45.5,0.0,45.5,2024-01-01 15:44:24
1ed24c6b-082c-4169-af85-944b56521fb6,4,5,,,14.0,0.0,14.0,2024-01-01 15:44:25
54e64c8f-ef1e-4217-ac07-1f1df5f128df,4,4,,,17.0,0.0,17.0,2024-01-01 15:44:29
7f671c40-23ea-4032-8df0-f4c3597a4d50,2,2,,,12.0,0.0,12.0,2024-01-01 15:44:30
bf115f5d-eb0c-451f-b44a-1245b815ef61,1,4,,,7.0,0.0,7.0,2024-01-01 15:44:34
2ccbab31-ef95-467e-9026-d7acde6aa68d,6,5,,,46.5,0.0,46.5,2024-01-01 15:44:36
6356cd8e-e54d-460b-9d8b-f954ad298a2b,9,3,,,70.0,0.0,70.0,2024-01-01 15:44:37
955b2eca-5b99-43e6-a983-525a0c962552,1,2,,,9.0,0.0,9.0,2024-01-01 15:44:39
4d316e5b-2d7a-490d-a19e-803b2264d987,10,1,,,36.5,0.0,36.5,2024-01-01 15:44:42
3abfb587-e8b8-4f1f-bb45-ba5aa985b9c5,9,1,,,16.0,0.0,16.0,2024-01-01 15:44:43
df5db716-8f65-4f18-a3c2-4ea01ff0c479,7,3,,17487.0,8.0,0.0,8.0,2024-01-01 15:44:49
248215d0-92e7-47ff-911d-d7daf7531516,4,4,,,20.0,0.0,20.0,2024-01-01 15:44:51
597479f5-32f3-4be6-a8ff-f02b2261876d,9,5,,,49.0,0.0,49.0,2024-01-01 15:44:54
167485ff-e896-4dbd-a040-7d630c9336bf,9,3,,,24.0,0.0,24.0,2024-01-01 15:44:56
6bae8c93-fac2-4712-aadb-1e48326edb4d,4,2,,,27.0,0.0,27.0,2024-01-01 15:44:57
868fb188-0994-47d7-b224-4666c7bbbea7,4,5,,,40.0,0.0,40.0,2024-01-01 15:44:58
dcd4decd-fef1-4bcd-a8ad-8dd1938f63e9,2,3,,,30.0,0.0,30.0,2024-01-01 15:45:01
8b8328ef-1a60-4253-a139-957fcaf72069,1,5,,17488.0,37.5,0.0,37.5,2024-01-01 15:45:06
687986a1-eb1d-4670-bfeb-c19748af51e1,5,1,,,54.0,0.0,54.0,2024-01-01 15:45:10
3a844c93-7b39-48fc-863a-140ce72c64e4,7,1,,,67.0,0.0,67.0,2024-01-01 15:45:15
183375e4-4faf-443e-a1c0-e1164c17f34f,8,5,,,19.0,0.0,19.0,2024-01-01 15:45:18
b588021f-5af2-4cb1-b221-058a8e6cf3ba,7,4,,,27.0,0.0,27.0,2024-01-01 15:45:19
ef5cb41c-5b70-45b1-967b-f34b4350b21f,3,1,,,36.0,0.0,36.0,2024-01-01 15:45:20
98e46fc5-173d-4289-a48c-c8faefe3dfc8,5,2,,,9.0,0.0,9.0,2024-01-01 15:45:21
1d3baf26-85d1-4fb3-a794-40e4583350e7,4,2,,,25.5,0.0,25.5,2024-01-01 15:45:22
62671b10-1660-4597-901b-7f8d79b28a0f,6,1,,,18.0,0.0,18.0,2024-01-01 15:45:25
e466a336-0b62-4414-a5f5-bfb2d2cc4684,9,4,,,69.0,0.0,69.0,2024-01-01 15:45:29
8003f0a9-7f7f-40c3-a148-907d09528ad4,7,1,,,28.5,0.0,28.5,2024-01-01 15:45:30
22224afc-6789-470f-a1ec-d0a12a5af74b,3,4,,,9.0,0.0,9.0,2024-01-01 15:45:31
a3254de5-524a-4de7-ab9c-5757af7e771f,6,5,,,7.0,0.0,7.0,2024-01-01 15:45:32
89f84776-162f-46e6-94d9-f075285e5ae5,6,1,,5821.0,40.0,0.0,40.0,2024-01-01 15:45:35
a513ff30-81be-4152-a4b4-fd6ebbee8375,3,5,,,16.0,0.0,16.0,2024-01-01 15:45:38
3091b39f-431e-4927-84e5-7b7e493d4bf9,8,1,,,42.5,0.0,42.5,2024-01-01 15:45:39
7af02e6a-2e9a-4743-910e-1c58ea715b7c,7,2,,,19.0,0.0,19.0,2024-01-01 15:45:40
f2d2deef-9cbc-4e39-bfb2-716d9a4c274f,7,5,,,32.0,0.0,32.0,2024-01-01 15:45:45
48981e3a-700d-46c1-827d-8bbabff1bcec,6,4,,,9.0,0.0,9.0,2024-01-01 15:45:51
0a7f804e-f26f-4460-b3b4-30fef93ed72a,2,2,,,10.0,0.0,10.0,2024-01-01 15:45:53
c8aae315-eb37-406c-83dc-c8ef19ddac3a,5,2,,,16.0,0.0,16.0,2024-01-01 15:45:54
87ac6c83-1d99-4fca-8235-7fa38f8d2233,5,5,,,18.0,0.0,18.0,2024-01-01 15:45:57
901effb7-d08f-4ab8-b7d2-d419052b27e3,5,5,,,9.0,0.0,9.0,2024-01-01 15:45:59
949fcc71-39e8-435f-ab42-54dd6813e724,5,2,,,42.5,0.0,42.5,2024-01-01 15:46:01
921b78f8-f43d-41da-8555-24471ab6cbd9,9,2,,,51.0,0.0,51.0,2024-01-01 15:46:03
5721fce4-b6ec-4f70-a474-ccd4511cdb49,9,2,,,28.0,0.0,28.0,2024-01-01 15:46:05
66184327-3c91-45ec-b136-7317f8247d43,8,2,,,44.0,0.0,44.0,2024-01-01 15:46:06
e07dbe7c-d990-45ed-8a5e-95254c158d2d,3,3,,,18.0,0.0,18.0,2024-01-01 15:46:09
dcaef421-1853-4fd0-9228-7d1ededa6481,1,3,,,12.0,0.0,12.0,2024-01-01 15:46:10
780364a6-13e6-45de-a51c-e470067c02a4,3,5,,,19.5,0.0,19.5,2024-01-01 15:46:11
e70d9ac1-8a07-4da5-ae79-cc35f3403b3b,2,2,,,30.0,0.0,30.0,2024-01-01 15:46:14
7cc33dcc-5c36-4240-ba2f-07ad071e5c53,9,1,,,7.0,0.0,7.0,2024-01-01 15:46:20
19d424c6-744f-4b0a-bce0-7aedc235869e,3,5,,,27.0,0.0,27.0,2024-01-01 15:46:23
18733dee-4ce1-48f7-8cac-1a58b01c37b5,6,2,,,24.0,0.0,24.0,2024-01-01 15:46:25
3b763bd4-d5c7-4f2e-8465-ce1c45746a50,1,4,,,27.0,0.0,27.0,2024-01-01 15:46:26
6884385b-e31c-4af9-9c1d-195acf97b721,3,2,,,28.0,0.0,28.0,2024-01-01 15:46:29
d8c435a1-41d8-49ce-91d0-c909243e9519,3,3,,,42.0,0.0,42.0,2024-01-01 15:46:30
53443105-762f-45c9-9c46-083a6fc85fad,10,1,,,24.0,0.0,24.0,2024-01-01 15:46:32
20bfe830-97cb-49bf-9b1f-0dbf1d76f78a,7,3,,,27.0,0.0,27.0,2024-01-01 15:46:34
993ebf06-9516-4f62-819a-a6c0876f4422,6,4,,,27.0,0.0,27.0,2024-01-01 15:46:36
00eabc60-8735-49be-a35b-f64227218077,8,5,,,42.0,0.0,42.0,2024-01-01 15:46:37
7652ed29-56bf-408c-a549-e02f47ef3b88,2,2,,,18.0,0.0,18.0,2024-01-01 15:46:38
6498b7f9-7442-48d7-8aa2-e4a7d357ae12,6,1,,,51.5,0.0,51.5,2024-01-01 15:46:41
b307ec63-d9b0-4555-b4f2-73dc275103f8,8,4,,,40.0,0.0,40.0,2024-01-01 15:46:43
90e18422-6610-4f78-8b43-372c8a3ff700,6,4,,,35.0,0.0,35.0,2024-01-01 15:46:50
9fc3aa5d-43a9-4165-ac76-4d4ddf6ffdd6,5,5,,,48.0,0.0,48.0,2024-01-01 15:46:54
658bf6a7-3db9-48bb-8320-edef822d7901,10,5,,,46.0,0.0,46.0,2024-01-01 15:46:56
7dbb4d59-6d15-4558-ade9-b003b16f6ffc,4,4,,,35.0,0.0,35.0,2024-01-01 15:47:04
29e27a83-a6f4-45b8-a871-a8c4436d5f0c,4,2,,,14.0,0.0,14.0,2024-01-01 15:47:05
450f6778-3ddc-47e6-9f86-c2e1fe074ddc,1,1,,,10.0,0.0,10.0,2024-01-01 15:47:06
f7696d99-acfd-454b-8d05-5e487a03670f,6,5,,,31.5,0.0,31.5,2024-01-01 15:47:07
336d34d8-3337-47b9-8a0e-29328275aab5,5,1,,,18.0,0.0,18.0,2024-01-01 15:47:12
76e0d35f-153d-41a2-826d-8f98f50d7907,1,1,,,24.0,0.0,24.0,2024-01-01 15:47:14
92317d0b-6b07-4e5c-aae7-1e9204d0a066,5,5,,,9.0,0.0,9.0,2024-01-01 15:47:16
642d7433-81cb-48df-9e42-a1ca8b80d144,9,3,,,39.5,0.0,39.5,2024-01-01 15:47:17
7aed34fd-9f9d-4bf0-8f6a-33747f2b6309,5,1,,,23.0,0.0,23.0,2024-01-01 15:47:21
f9966d79-55d7-482d-9f52-dcc6b100e084,1,2,,,65.0,0.0,65.0,2024-01-01 15:47:23
f04eab9f-4f4f-4528-bb6b-3ae270e3e70a,2,2,,,30.0,0.0,30.0,2024-01-01 15:47:26
59b0638a-79a3-408b-868a-bb7d7e40aff2,8,5,,,45.0,0.0,45.0,2024-01-01 15:47:27
a408a32d-0e5f-4e67-9502-8b500e4f3a81,6,2,,,52.0,0.0,52.0,2024-01-01 15:47:28
abd0a00d-aeec-4a36-864f-13f39b1fd83c,8,3,,,69.0,0.0,69.0,2024-01-01 15:47:29
568c897a-1db2-4a4f-98ea-2d21ad57509a,5,3,,3321.0,30.0,0.0,30.0,2024-01-01 15:47:33
d23f2b1a-0bff-4355-94f4-759804978541,5,5,,,44.5,0.0,44.5,2024-01-01 15:47:34
3d428c73-4e06-4443-b34d-725e07c4c19b,10,1,,,8.0,0.0,8.0,2024-01-01 15:47:39
c9940525-bc21-4e68-ab2c-73ebda6fe75f,5,2,,,8.0,0.0,8.0,2024-01-01 15:47:41
14559219-9691-4ada-bff1-322f0edad85d,5,4,,,20.0,0.0,20.0,2024-01-01 15:47:42
16006277-c037-44c6-b5a7-90731bbeea63,8,3,,,19.0,0.0,19.0,2024-01-01 15:47:44
b708c181-0789-4b4b-86c7-21487595a625,2,2,,,10.0,0.0,10.0,2024-01-01 15:47:47
18ee8e90-76a3-42b4-af13-fa34e54c0dae,4,2,,,41.0,0.0,41.0,2024-01-01 15:47:48
7a841de2-3603-4233-8715-51ade6d571ed,6,1,,,47.0,0.0,47.0,2024-01-01 15:47:50
f52f9baa-a722-49b8-9eec-d90747abc82b,8,1,,8348.0,36.5,0.0,36.5,2024-01-01 15:47:54
36d326b2-3acf-4c6b-8642-99f4dc64e8e6,4,1,,,52.0,0.0,52.0,2024-01-01 15:47:56
42bd3f2a-ec37-43f0-8767-3e2fe5f81ff4,2,1,,,40.0,0.0,40.0,2024-01-01 15:47:57
67dd679b-d8f2-4593-91fb-0e42efc0932b,8,1,,,13.0,0.0,13.0,2024-01-01 15:48:01
649badd2-8cdf-41a7-828f-ede8cc780f69,6,3,,,28.0,0.0,28.0,2024-01-01 15:48:02
0df3886e-6bd6-4480-93cc-176a55cf48be,7,5,,,46.0,0.0,46.0,2024-01-01 15:48:13
b7df38fa-8319-4278-9547-381eac335b42,6,3,,,35.0,0.0,35.0,2024-01-01 15:48:15
0c0cd4b3-7872-4bd6-9f63-29c732080c56,9,3,,,42.0,0.0,42.0,2024-01-01 15:48:18
9c261b0e-52f2-4ca8-bca7-8f5268ba75f1,10,4,,,24.0,0.0,24.0,2024-01-01 15:48:24
39283d1a-19fc-464a-b494-01f0a2353a78,8,3,,,23.5,0.0,23.5,2024-01-01 15:48:25
7e0a799c-b35b-4c6c-8887-e86081ae376f,10,5,,,51.0,0.0,51.0,2024-01-01 15:48:27
fe2dfed6-749d-47d4-8bf8-d6c818a64a39,10,3,,,73.0,0.0,73.0,2024-01-01 15:48:28
fae05ae5-c56f-47bf-b21f-7fba0dfa0613,4,5,,,61.0,0.0,61.0,2024-01-01 15:48:39
d1eb3734-5e48-4ad6-bd80-1e05ae38626c,10,4,,,16.0,0.0,16.0,2024-01-01 15:48:40
417f17bc-0892-44ea-8a17-1f83a1141cc2,9,2,,,42.0,0.0,42.0,2024-01-01 15:48:46
d2be4594-c8ba-402a-9879-6aef540d8d53,8,1,,,49.0,0.0,49.0,2024-01-01 15:48:48
9fe4c888-ed47-4b3e-b2cd-6f8371822904,5,3,,,15.0,0.0,15.0,2024-01-01 15:48:49
102cdd5d-5563-4625-a9a0-7bc098f24582,10,4,,,30.0,0.0,30.0,2024-01-01 15:48:52
ea9a7273-9aca-4a7a-9926-88f1099dfd82,2,1,,,8.0,0.0,8.0,2024-01-01 15:48:53
3d3c9f6b-fe80-46a3-a231-d9f6666f42ef,5,1,,,59.0,0.0,59.0,2024-01-01 15:48:54
664fcaf0-fe8b-4d9a-b407-13ae5d96193d,6,4,,,21.0,0.0,21.0,2024-01-01 15:48:56
111f61a3-6f36-4876-b227-332bfa4626eb,4,4,,,16.0,0.0,16.0,2024-01-01 15:48:59
196b563a-57bb-4799-9cba-318f141cf214,7,1,,,52.0,0.0,52.0,2024-01-01 15:49:00
9fe8e999-6a5d-43be-8a0e-9d27e6dcc35c,7,1,,,24.0,0.0,24.0,2024-01-01 15:49:01
29c35224-156c-4df6-9166-3fe03c01eb71,8,3,,,27.0,0.0,27.0,2024-01-01 15:49:06
64796c37-717c-4236-baf1-eb055b06c376,10,1,,,9.5,0.0,9.5,2024-01-01 15:49:13
b886d209-f31c-45fb-96e4-482b663b1ead,5,5,,,39.5,0.0,39.5,2024-01-01 15:49:15
9143d206-d776-459c-b9b7-50c4d9ce6ff0,10,2,,,52.0,0.0,52.0,2024-01-01 15:49:18
8659d3e4-b1ad-4d3a-9856-06cb9cca3737,9,2,,,32.0,0.0,32.0,2024-01-01 15:49:20
